utterance_id,semantic_scenario_id,contrast_group_id,semantic_family_id,family_id,paraphrase_group_id,query,clean_query,language_class,language,script,code_switch_level,noise_level,noise_type,semantic_operation,semantic_subtype,T2_label,T3_label,slots_json,canonical_entities_json,answerability_status,ambiguity_type,clarification_required,acceptable_secondary_labels,generation_method,author_source,human_reviewed,review_status
GB1_02242,HB_NEAREST_TRANSPORT_95127,,base_nearest_transport_hi_deva,base_nearest_transport_hi_deva_hi_deva,PG_base_nearest_transport_hi_deva_hi_deva,अन्ना नगर टावर के सबसे निकटतम परिवहन स्टेशन कौन सा है?,अन्ना नगर टावर के सबसे निकटतम परिवहन स्टेशन कौन सा है?,HI_DEVA,hi,Deva,CS0,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02243,HB_NEAREST_TRANSPORT_04428,,base_nearest_transport_hi_deva,base_nearest_transport_hi_deva_hi_deva,PG_base_nearest_transport_hi_deva_hi_deva,तिरुमंगलम के सबसे निकटतम परिवहन स्टेशन कौन सा है?,तिरुमंगलम के सबसे निकटतम परिवहन स्टेशन कौन सा है?,HI_DEVA,hi,Deva,CS0,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02244,HB_NEAREST_TRANSPORT_36616,,base_nearest_transport_hi_deva,base_nearest_transport_hi_deva_hi_deva,PG_base_nearest_transport_hi_deva_hi_deva,किल्पौक के सबसे निकटतम परिवहन स्टेशन कौन सा है?,किल्पौक के सबसे निकटतम परिवहन स्टेशन कौन सा है?,HI_DEVA,hi,Deva,CS0,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02245,HB_NEAREST_TRANSPORT_34363,,base_nearest_transport_hi_deva,base_nearest_transport_hi_deva_hi_deva,PG_base_nearest_transport_hi_deva_hi_deva,वॉशरमैनपैट के सबसे निकटतम परिवहन स्टेशन कौन सा है,वॉशरमैनपेट के सबसे निकटतम परिवहन स्टेशन कौन सा है?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02246,HB_NEAREST_TRANSPORT_81339,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,Central ke sabse nazdeek transit station kaun sa hai?,Central ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02247,HB_NEAREST_TRANSPORT_15739,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,Guindy ke sabse nazdeek transit station kaun sa hai?,Guindy ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02248,HB_NEAREST_TRANSPORT_42025,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,Alandur ke sabse nazdeek transit station kaun sa hai?,Alandur ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02249,HB_NEAREST_TRANSPORT_38264,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,Tambaram ke sabse nazdeek transit station kon sa hai,Tambaram ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N2,phonetic_transliteration_misspelling,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02250,HB_NEAREST_TRANSPORT_91950,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,broadway ke sabse nazdeek transit station kaun sa hai,Broadway ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02251,HB_NEAREST_TRANSPORT_48267,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,CMBT ke sabse nazdeek transit station kon sa hai,CMBT ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N2,phonetic_transliteration_misspelling,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02252,HB_NEAREST_TRANSPORT_88408,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,Anna Nagar Tower ke sabse nazdeek transit station kaun sa hai?,Anna Nagar Tower ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02253,HB_NEAREST_TRANSPORT_69440,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,Thirumangalam ke sabse nazdeek transit station kaun sa hai?,Thirumangalam ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02254,HB_NEAREST_TRANSPORT_63198,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,klpk ke sbs nzdk trnst stn kn sa h,Kilpauk ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N5,commuter_sms_chat_shorthand,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02255,HB_NEAREST_TRANSPORT_49813,,base_nearest_transport_hi_latn,base_nearest_transport_hi_latn_hi_latn,PG_base_nearest_transport_hi_latn_hi_latn,Washermenpet ke sabse nazdeek transit station kaun sa hai?,Washermenpet ke sabse nazdeek transit station kaun sa hai?,HI_LATN,hi,Latn,CS2,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02256,HB_NEAREST_TRANSPORT_56692,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,find nrst mtro or bus stn near cntrl,Find nearest metro or bus station near Central,HINGLISH_LATN,hi,Latn,CS3,N4,vowel_omission_and_truncation,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02257,HB_NEAREST_TRANSPORT_89390,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,find nrst mtro or bus stn near gndy,Find nearest metro or bus station near Guindy,HINGLISH_LATN,hi,Latn,CS3,N4,vowel_omission_and_truncation,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02258,HB_NEAREST_TRANSPORT_37992,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,find nrst mtro or bus stn near alndr,Find nearest metro or bus station near Alandur,HINGLISH_LATN,hi,Latn,CS3,N4,vowel_omission_and_truncation,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02259,HB_NEAREST_TRANSPORT_27967,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,Find nearest mtro or bus station near Tambaram,Find nearest metro or bus station near Tambaram,HINGLISH_LATN,hi,Latn,CS3,N2,phonetic_transliteration_misspelling,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02260,HB_NEAREST_TRANSPORT_87665,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,Find nearest mtro or bus station near Broadway,Find nearest metro or bus station near Broadway,HINGLISH_LATN,hi,Latn,CS3,N2,phonetic_transliteration_misspelling,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02261,HB_NEAREST_TRANSPORT_91716,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,Find nearest metro or bus station near CMBT,Find nearest metro or bus station near CMBT,HINGLISH_LATN,hi,Latn,CS3,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02262,HB_NEAREST_TRANSPORT_44399,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,fnd nrst mtro or bs stn nr nn ngr twr,Find nearest metro or bus station near Anna Nagar Tower,HINGLISH_LATN,hi,Latn,CS3,N5,commuter_sms_chat_shorthand,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02263,HB_NEAREST_TRANSPORT_32393,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,fnd nrst mtro or bs stn nr thrmnglm,Find nearest metro or bus station near Thirumangalam,HINGLISH_LATN,hi,Latn,CS3,N5,commuter_sms_chat_shorthand,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02264,HB_NEAREST_TRANSPORT_82174,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,Find nearest metro or bus station near Klipauk,Find nearest metro or bus station near Kilpauk,HINGLISH_LATN,hi,Latn,CS3,N3,keyboard_adjacent_typo,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02265,HB_NEAREST_TRANSPORT_73845,,base_nearest_transport_hinglish_latn,base_nearest_transport_hinglish_latn_hinglish_latn,PG_base_nearest_transport_hinglish_latn_hinglish_latn,find nearest metro or bus station near washermenpet,Find nearest metro or bus station near Washermenpet,HINGLISH_LATN,hi,Latn,CS3,N1,casing_and_punctuation_normalization,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02266,HB_NEAREST_TRANSPORT_64760,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,Central ke paas closest public transit station kon sa padega,Central ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N2,phonetic_transliteration_misspelling,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02267,HB_NEAREST_TRANSPORT_95636,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,Guindy ke paas closest public transit station kaun sa padega?,Guindy ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02268,HB_NEAREST_TRANSPORT_63403,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,Alandur ke paas closest public transit station kaun sa padega?,Alandur ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02269,HB_NEAREST_TRANSPORT_65122,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,Tambaram ke paas closest public transit station kaun sa padega?,Tambaram ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02270,HB_NEAREST_TRANSPORT_81442,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,Broadway ke paas closest public transit station kaun sa padega?,Broadway ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02271,HB_NEAREST_TRANSPORT_14764,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,CMBT ke paas closest public transit station kon sa padega,CMBT ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N2,phonetic_transliteration_misspelling,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02272,HB_NEAREST_TRANSPORT_81760,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,Anna Nagar Tower ke paas closest public transit station kon sa padega,Anna Nagar Tower ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N2,phonetic_transliteration_misspelling,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02273,HB_NEAREST_TRANSPORT_79400,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,Thirumangalam ke paas closest public transit station kaun sa padega?,Thirumangalam ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02274,HB_NEAREST_TRANSPORT_15681,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,Kilpauk ke paas closest public transit station kaun sa pdaega?,Kilpauk ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N3,keyboard_adjacent_typo,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02275,HB_NEAREST_TRANSPORT_36522,,base_nearest_transport_mixed_script_cs,base_nearest_transport_mixed_script_cs_mixed_script_cs,PG_base_nearest_transport_mixed_script_cs_mixed_script_cs,Washermenpet ke paas closest public transit station kaun sa padega?,Washermenpet ke paas closest public transit station kaun sa padega?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,FIND_NEAREST_STATION,nearest,nearest_transport,nearest_transport,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02276,HB_REALTIME_STATUS_QUERY_95568,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,Track the real-tym GPS location and delay for vehicle on 21G,Track the real-time GPS location and delay for vehicle on 21G,EN,en,Latn,CS0,N2,phonetic_transliteration_misspelling,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02277,HB_REALTIME_STATUS_QUERY_05773,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,Track the real-time GPS location and delay for vehicle on 120,Track the real-time GPS location and delay for vehicle on 102,EN,en,Latn,CS0,N3,keyboard_adjacent_typo,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02278,HB_REALTIME_STATUS_QUERY_57717,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,Track the real-time GPS location and delay for vehicle on 570,Track the real-time GPS location and delay for vehicle on 570,EN,en,Latn,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02279,HB_REALTIME_STATUS_QUERY_54813,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,Track the real-time GPS location and delay for vehicle on 114,Track the real-time GPS location and delay for vehicle on 114,EN,en,Latn,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02280,HB_REALTIME_STATUS_QUERY_33653,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,track the real-time gps location and delay for vehicle on 29c,Track the real-time GPS location and delay for vehicle on 29C,EN,en,Latn,CS0,N1,casing_and_punctuation_normalization,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02281,HB_REALTIME_STATUS_QUERY_89834,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,Track the real-time GPS location and delay for vehicle on 54,Track the real-time GPS location and delay for vehicle on 54,EN,en,Latn,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02282,HB_REALTIME_STATUS_QUERY_14881,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,Track the real-time GPS location and delay for vehicle on s1,Track the real-time GPS location and delay for vehicle on A1,EN,en,Latn,CS0,N3,keyboard_adjacent_typo,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02283,HB_REALTIME_STATUS_QUERY_02404,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,Track the real-time GPS location and delay for vehicle on 19B,Track the real-time GPS location and delay for vehicle on 19B,EN,en,Latn,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02284,HB_REALTIME_STATUS_QUERY_53114,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,Track the real-time GPS location and delay for vehicle on Blue Line,Track the real-time GPS location and delay for vehicle on Blue Line,EN,en,Latn,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02285,HB_REALTIME_STATUS_QUERY_72003,,base_realtime_status_query_en,base_realtime_status_query_en_en,PG_base_realtime_status_query_en_en,Track the real-time GPS location and delay for vehicle on Green Line,Track the real-time GPS location and delay for vehicle on Green Line,EN,en,Latn,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02286,HB_REALTIME_STATUS_QUERY_83961,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट 21G कि गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,रूट 21G की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02287,HB_REALTIME_STATUS_QUERY_60381,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट 102 की गाड़ी का लाइव जीपीएस स्थान और देरी बातएं,रूट 102 की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02288,HB_REALTIME_STATUS_QUERY_54843,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट 570 की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,रूट 570 की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02289,HB_REALTIME_STATUS_QUERY_37140,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट 114 की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,रूट 114 की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02290,HB_REALTIME_STATUS_QUERY_94547,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट 29c की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,रूट 29C की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02291,HB_REALTIME_STATUS_QUERY_86238,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट 54 की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,रूट 54 की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02292,HB_REALTIME_STATUS_QUERY_85584,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट a1 क गड़ क लइव जपएस स्थन और दर बतएं,रूट A1 की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02293,HB_REALTIME_STATUS_QUERY_17265,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट 19B कि गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,रूट 19B की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02294,HB_REALTIME_STATUS_QUERY_62804,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट Blue Line की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,रूट Blue Line की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
