utterance_id,semantic_scenario_id,contrast_group_id,semantic_family_id,family_id,paraphrase_group_id,query,clean_query,language_class,language,script,code_switch_level,noise_level,noise_type,semantic_operation,semantic_subtype,T2_label,T3_label,slots_json,canonical_entities_json,answerability_status,ambiguity_type,clarification_required,acceptable_secondary_labels,generation_method,author_source,human_reviewed,review_status,factual_grounding_status,topology_source,topology_status
GB1_01103,HB_FIRST_AND_LAST_SERVICE_39702,,time_last_flight_landing,time_last_flight_landing_hinglish_latn,PG_time_last_flight_landing_hinglish_latn,flight raat 11 baje land hogi to kya central metro station se koi last train milegi?,flight raat 11 baje land hogi to kya central metro station se koi last train milegi?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,"{""origin"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""central"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01104,HB_FIRST_AND_LAST_SERVICE_81887,,time_last_flight_landing,time_last_flight_landing_hinglish_latn,PG_time_last_flight_landing_hinglish_latn,flght raat 11 baje land hogi to kya gndy mtro stn se koi last trn mlg,flight raat 11 baje land hogi to kya guindy metro station se koi last train milegi?,HINGLISH_LATN,hi,Latn,CS3,N4,vowel_omission_and_truncation,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,"{""origin"": ""HUB_GUINDY""}","[{""surface"": ""guindy"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01105,HB_FIRST_AND_LAST_SERVICE_60782,,time_last_flight_landing,time_last_flight_landing_hinglish_latn,PG_time_last_flight_landing_hinglish_latn,flight raat 11 baje land hogi to kya alandur metro station se koi last train mliegi?,flight raat 11 baje land hogi to kya alandur metro station se koi last train milegi?,HINGLISH_LATN,hi,Latn,CS3,N3,keyboard_adjacent_typo,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,"{""origin"": ""HUB_ALANDUR""}","[{""surface"": ""alandur"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_ALANDUR"", ""canonical_name"": ""Alandur"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01106,HB_FIRST_AND_LAST_SERVICE_27018,,time_last_flight_landing,time_last_flight_landing_hinglish_latn,PG_time_last_flight_landing_hinglish_latn,flight raat 11 baje land hogi to kya koyambedu metro station se koi last train milegi?,flight raat 11 baje land hogi to kya koyambedu metro station se koi last train milegi?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,"{""origin"": ""METRO_KOYAMBEDU""}","[{""surface"": ""koyambedu"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""METRO_KOYAMBEDU"", ""canonical_name"": ""Koyambedu"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01107,HB_FIRST_AND_LAST_SERVICE_95365,,time_last_flight_landing,time_last_flight_landing_hinglish_latn,PG_time_last_flight_landing_hinglish_latn,flight raat 11 baje land hogi to kya tambaram mtro station se koi last train milegi,flight raat 11 baje land hogi to kya tambaram metro station se koi last train milegi?,HINGLISH_LATN,hi,Latn,CS3,N2,phonetic_transliteration_misspelling,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,"{""origin"": ""HUB_TAMBARAM""}","[{""surface"": ""tambaram"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_TAMBARAM"", ""canonical_name"": ""Tambaram"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01108,HB_FIRST_AND_LAST_SERVICE_25421,,time_last_flight_landing,time_last_flight_landing_hinglish_latn,PG_time_last_flight_landing_hinglish_latn,flight raat 11 baje land hogi to kya vadapalani metro station se koi last train milegi?,flight raat 11 baje land hogi to kya vadapalani metro station se koi last train milegi?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,"{""origin"": ""HUB_VADAPALANI""}","[{""surface"": ""vadapalani"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_VADAPALANI"", ""canonical_name"": ""Vadapalani"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01109,HB_FIRST_AND_LAST_SERVICE_99719,,time_last_flight_landing,time_last_flight_landing_hinglish_latn,PG_time_last_flight_landing_hinglish_latn,flight raat 11 baje land hogi to kya anna nagar metro station se koi last train milegi?,flight raat 11 baje land hogi to kya anna nagar metro station se koi last train milegi?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,"{""origin"": ""METRO_ANNA_NAGAR_TOWER""}","[{""surface"": ""anna nagar"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""METRO_ANNA_NAGAR_TOWER"", ""canonical_name"": ""Anna Nagar Tower"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01146,HB_MODE_AVAILABILITY_21740,,avail_sunday_deva,avail_sunday_deva_hi_deva,PG_avail_sunday_deva_hi_deva,क्या चेन्नई में रविवार को मेट्रो सेवा चालू रहती है?,क्या चेन्नई में रविवार को मेट्रो सेवा चालू रहती है?,HI_DEVA,hi,Deva,CS0,N0,clean,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_01026,HB_POINT_TO_POINT_ROUTE_77407,,colloquial_local_train_deva,colloquial_local_train_deva_hi_deva,PG_colloquial_local_train_deva_hi_deva,चेन्नई बीच से तांबरम लोकल ट्रेन पकड़कर कैसे जाएं?,चेन्नई बीच से तांबरम लोकल ट्रेन पकड़कर कैसे जाएं?,HI_DEVA,hi,Deva,CS0,N0,clean,PLAN_ROUTE,point_to_point,route_query,point_to_point_route,"{""origin"": ""HUB_TAMBARAM""}","[{""surface"": ""चेन्नई बीच"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""RAIL_CHENNAI_BEACH"", ""canonical_name"": ""Chennai Beach"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}, {""surface"": ""तांबरम"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_TAMBARAM"", ""canonical_name"": ""Tambaram"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""origin""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01173,HB_STATION_FACILITIES_96069,,facil_bus_stand_park_deva,facil_bus_stand_park_deva_hi_deva,PG_facil_bus_stand_park_deva_hi_deva,कोयम्बैडु बस टर्मिनल पर दोपहिया वाहन पार्किंग शुल्क क्या है,कोयम्बेडु बस टर्मिनल पर दोपहिया वाहन पार्किंग शुल्क क्या है?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,GET_STATION_FACILITY,facilities,station_facilities,station_facilities,"{""origin"": ""METRO_KOYAMBEDU""}","[{""surface"": ""कोयम्बेडु"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""METRO_KOYAMBEDU"", ""canonical_name"": ""Koyambedu"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01158,HB_FARE_CALCULATION_24274,,fare_metro_deva,fare_metro_deva_hi_deva,PG_fare_metro_deva_hi_deva,आलंदूर से गिंडी तक मेट्रो का टिकट कितने रुपये का आता ह?ै,आलंदूर से गिंडी तक मेट्रो का टिकट कितने रुपये का आता है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,CALCULATE_FARE,fare,fare_query,fare_calculation,"{""origin"": ""HUB_ALANDUR"", ""destination"": ""HUB_GUINDY""}","[{""surface"": ""आलंदूर"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_ALANDUR"", ""canonical_name"": ""Alandur"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}, {""surface"": ""गिंडी"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01113,HB_SERVICE_FREQUENCY_43188,,freq_headway_deva,freq_headway_deva_hi_deva,PG_freq_headway_deva_hi_deva,दिन क समय गिंड स मट्रो कतनकतन मिनट क अंतरल पर आत रहत है,दिन के समय गिंडी से मेट्रो कितने-कितने मिनट के अंतराल पर आती रहती है?,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,"{""origin"": ""HUB_GUINDY""}","[{""surface"": ""गिंडी"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""origin""}]",ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01117,HB_SERVICE_FREQUENCY_73703,,freq_noon_deva,freq_noon_deva_hi_deva,PG_freq_noon_deva_hi_deva,मेट्रो की फ्रीक्वेंसी दोपहर में क्या रहती है?,मेट्रो की फ्रीक्वेंसी दोपहर में क्या रहती है?,HI_DEVA,hi,Deva,CS0,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_01260,HB_MODE_AVAILABILITY_64370,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या चेन्नई सेंट्रल के लिए सिधी मेट्रो सेवा उपलब्ध है,क्या चेन्नई सेंट्रल के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""चेन्नई सेंट्रल"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Puratchi Thalaivar Dr. M. G. Ramachandran Central"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01275,HB_MODE_AVAILABILITY_49223,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या एयरपोर्ट के लिए सीधी मेट्रो सेवा उपलब्ध है?,क्या एयरपोर्ट के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N0,clean,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_CHENNAI_INTERNATIONAL_AIRPORT""}","[{""surface"": ""एयरपोर्ट"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_CHENNAI_INTERNATIONAL_AIRPORT"", ""canonical_name"": ""Chennai International Airport"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01290,HB_MODE_AVAILABILITY_69832,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या गिंडी के लिए सीधी मेट्रो सेवा उपलब्ध है?,क्या गिंडी के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N0,clean,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_GUINDY""}","[{""surface"": ""गिंडी"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_GUINDY"", ""canonical_name"": ""Guindy"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01305,HB_MODE_AVAILABILITY_17909,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या आलंदूर के लिए सीधी मेट्रो सेवा उपलब्ध है?,क्या आलंदूर के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N0,clean,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_ALANDUR""}","[{""surface"": ""आलंदूर"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_ALANDUR"", ""canonical_name"": ""Alandur"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01320,HB_MODE_AVAILABILITY_99467,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या कोयम्बेडु के लिए सिधी मेट्रो सेवा उपलब्ध है,क्या कोयम्बेडु के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""METRO_KOYAMBEDU""}","[{""surface"": ""कोयम्बेडु"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""METRO_KOYAMBEDU"", ""canonical_name"": ""Koyambedu"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01335,HB_MODE_AVAILABILITY_27556,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या तांबरम के लिए सीधी मेट्रो सेवा उपलब्ध है,क्या तांबरम के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_TAMBARAM""}","[{""surface"": ""तांबरम"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_TAMBARAM"", ""canonical_name"": ""Tambaram"", ""operator"": ""SR"", ""mode"": ""suburban_rail"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01350,HB_MODE_AVAILABILITY_56570,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या वडपलनि के लिए सीधी मेट्रो सेवा उपलब्ध है,क्या वडपलनी के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_VADAPALANI""}","[{""surface"": ""वडपलनी"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_VADAPALANI"", ""canonical_name"": ""Vadapalani"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01365,HB_MODE_AVAILABILITY_56084,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्य अन्न नगर क लिए सध मट्रो सव उपलबध है,क्या अन्ना नगर के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""METRO_ANNA_NAGAR_TOWER""}","[{""surface"": ""अन्ना नगर"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""METRO_ANNA_NAGAR_TOWER"", ""canonical_name"": ""Anna Nagar Tower"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01380,HB_MODE_AVAILABILITY_61364,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या एग्मोर के लिए सिधी मेट्रो सेवा उपलब्ध है,क्या एग्मोर के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N2,phonetic_transliteration_misspelling,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}","[{""surface"": ""एग्मोर"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""canonical_name"": ""Chennai Egmore"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01395,HB_MODE_AVAILABILITY_86794,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्य तरमगलम क लए सध मट्रो सव उपलबध ह,क्या तिरुमंगलम के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N5,commuter_sms_chat_shorthand,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""METRO_THIRUMANGALAM""}","[{""surface"": ""तिरुमंगलम"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""METRO_THIRUMANGALAM"", ""canonical_name"": ""Thirumangalam"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01410,HB_MODE_AVAILABILITY_96079,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या साइदापेट के लिए सीधी मेट्रो सेवा उपलब्ध ह?ै,क्या साइदापेट के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_SAIDAPET""}","[{""surface"": ""साइदापेट"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_SAIDAPET"", ""canonical_name"": ""Saidapet"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01425,HB_MODE_AVAILABILITY_17797,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्य वशरमनपट क लए सध मट्रो सव उपलबध ह,क्या वॉशरमैनपेट के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N5,commuter_sms_chat_shorthand,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_WASHERMANPET""}","[{""surface"": ""वॉशरमैनपेट"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_WASHERMANPET"", ""canonical_name"": ""Washermanpet"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01440,HB_MODE_AVAILABILITY_49687,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्य हई कोर्ट क लिए सध मट्रो सव उपलबध है,क्या हाई कोर्ट के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""METRO_HIGH_COURT""}","[{""surface"": ""हाई कोर्ट"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""METRO_HIGH_COURT"", ""canonical_name"": ""High Court"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01455,HB_MODE_AVAILABILITY_75149,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या सेंट थॉमस माउंट के लिए सीधी मेट्रो सेवा उपलब्ध है,क्या सेंट थॉमस माउंट के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""HUB_ST__THOMAS_MOUNT""}","[{""surface"": ""सेंट थॉमस माउंट"", ""entity_type"": ""transport_hub"", ""canonical_id"": ""HUB_ST__THOMAS_MOUNT"", ""canonical_name"": ""St. Thomas Mount"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01470,HB_MODE_AVAILABILITY_05905,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या किल्पौक के लिए सीधी मेट्रो सेवा उपलब्ध है?,क्या किल्पौक के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N0,clean,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""METRO_KILPAUK""}","[{""surface"": ""किल्पौक"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""METRO_KILPAUK"", ""canonical_name"": ""Kilpauk"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01485,HB_MODE_AVAILABILITY_88690,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्य शनॉय नगर क लिए सध मट्रो सव उपलबध है,क्या शेनॉय नगर के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""METRO_SHENOY_NAGAR""}","[{""surface"": ""शेनॉय नगर"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""METRO_SHENOY_NAGAR"", ""canonical_name"": ""Shenoy Nagar"", ""operator"": ""CMRL"", ""mode"": ""metro"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
GB1_01500,HB_MODE_AVAILABILITY_77078,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या आवादी के लिए सीधी मेट्रो सेवा उपलब्ध ह?ै,क्या आवादी के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,NLU_ONLY_SYNTHETIC,,
GB1_01515,HB_MODE_AVAILABILITY_62278,,hard_avail_deva,hard_avail_deva_hi_deva,PG_hard_avail_deva_hi_deva,क्या वेलाचेरी के लिए सीधी मेट्रो सेवा उपलब्ध ह?ै,क्या वेलाचेरी के लिए सीधी मेट्रो सेवा उपलब्ध है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,CHECK_SERVICE_AVAILABILITY,availability,service_availability,mode_availability,"{""destination"": ""MRTS_VELACHERY""}","[{""surface"": ""वेलाचेरी"", ""entity_type"": ""transport_stop"", ""canonical_id"": ""MRTS_VELACHERY"", ""canonical_name"": ""Velachery"", ""operator"": ""SR"", ""mode"": ""mrts"", ""role"": ""destination""}]",ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],expert_grounded_authoring,CURATED_HARD_CASE,false,UNREVIEWED,GROUNDED_FACTUAL,,
